Date,Close
2015-05-26 16:00:00,49.49
2015-05-27 16:00:00,49.49
2015-05-28 16:00:00,50.29
2015-05-29 16:00:00,50.16
2015-06-01 16:00:00,49.89
2015-06-02 16:00:00,49.67
2015-06-03 16:00:00,49.8
2015-06-04 16:00:00,49.18
2015-06-05 16:00:00,49.83
2015-06-08 16:00:00,51.26
2015-06-09 16:00:00,51.2
2015-06-10 16:00:00,50.14
2015-06-11 16:00:00,50.28
2015-06-12 16:00:00,50.14
2015-06-15 16:00:00,50.08
2015-06-16 16:00:00,50.62
2015-06-17 16:00:00,52.08
2015-06-18 16:00:00,52.38
2015-06-19 16:00:00,52.5
2015-06-22 16:00:00,51.96
2015-06-23 16:00:00,53.53
2015-06-24 16:00:00,53.03
2015-06-25 16:00:00,53.76
2015-06-26 16:00:00,53.42
2015-06-29 16:00:00,52.4
2015-06-30 16:00:00,53.65
2015-07-01 16:00:00,53.83
2015-07-02 16:00:00,56
2015-07-06 16:00:00,55.94
2015-07-07 16:00:00,53.58
2015-07-08 16:00:00,50.99
2015-07-09 16:00:00,51.58
2015-07-10 16:00:00,51.83
2015-07-13 16:00:00,52.43
2015-07-14 16:00:00,53.13
2015-07-15 16:00:00,52.63
2015-07-16 16:00:00,53.34
2015-07-17 16:00:00,54.93
2015-07-20 16:00:00,56.45
2015-07-21 16:00:00,53.35
2015-07-22 16:00:00,53.57
2015-07-23 16:00:00,53.44
2015-07-24 16:00:00,53.08
2015-07-27 16:00:00,50.6
2015-07-28 16:00:00,52.96
2015-07-29 16:00:00,52.76
2015-07-30 16:00:00,53.36
2015-07-31 16:00:00,53.23
2015-08-03 16:00:00,52
2015-08-04 16:00:00,53.26
2015-08-05 16:00:00,54.03
2015-08-06 16:00:00,49.23
2015-08-07 16:00:00,48.5
2015-08-10 16:00:00,48.23
2015-08-11 16:00:00,47.47
2015-08-12 16:00:00,47.63
2015-08-13 16:00:00,48.5
2015-08-14 16:00:00,48.63
2015-08-17 16:00:00,51
2015-08-18 16:00:00,52.14
2015-08-19 16:00:00,51.05
2015-08-20 16:00:00,48.44
2015-08-21 16:00:00,46.15
2015-08-24 16:00:00,43.77
2015-08-25 16:00:00,44.01
2015-08-26 16:00:00,44.97
2015-08-27 16:00:00,48.6
2015-08-28 16:00:00,49.7
2015-08-31 16:00:00,49.81
2015-09-01 16:00:00,47.73
2015-09-02 16:00:00,49.54
2015-09-03 16:00:00,49.11
2015-09-04 16:00:00,48.39
2015-09-08 16:00:00,49.63
2015-09-09 16:00:00,49.78
2015-09-10 16:00:00,49.7
2015-09-11 16:00:00,50.05
2015-09-14 16:00:00,50.64
2015-09-15 16:00:00,50.71
2015-09-16 16:00:00,52.45
2015-09-17 16:00:00,52.41
2015-09-18 16:00:00,52.12
2015-09-21 16:00:00,52.84
2015-09-22 16:00:00,52.19
2015-09-23 16:00:00,52.21
2015-09-24 16:00:00,52.62
2015-09-25 16:00:00,51.38
2015-09-28 16:00:00,49.69
2015-09-29 16:00:00,49.33
2015-09-30 16:00:00,49.68
2015-10-01 16:00:00,47.98
2015-10-02 16:00:00,49.51
2015-10-05 16:00:00,49.23
2015-10-06 16:00:00,48.29
2015-10-07 16:00:00,46.39
2015-10-08 16:00:00,45.34
2015-10-09 16:00:00,44.14
2015-10-12 16:00:00,43.12
2015-10-13 16:00:00,43.85
2015-10-14 16:00:00,43.38
2015-10-15 16:00:00,44.26
2015-10-16 16:00:00,45.4
2015-10-19 16:00:00,45.62
2015-10-20 16:00:00,42.61
2015-10-21 16:00:00,42.02
2015-10-22 16:00:00,42.34
2015-10-23 16:00:00,41.82
2015-10-26 16:00:00,43.05
2015-10-27 16:00:00,42.07
2015-10-28 16:00:00,42.59
2015-10-29 16:00:00,42.33
2015-10-30 16:00:00,41.39
2015-11-02 16:00:00,42.76
2015-11-03 16:00:00,41.67
2015-11-04 16:00:00,46.33
2015-11-05 16:00:00,46.35
2015-11-06 16:00:00,46.47
2015-11-09 16:00:00,45.07
2015-11-10 16:00:00,43.3
2015-11-11 16:00:00,43.82
2015-11-12 16:00:00,42.59
2015-11-13 16:00:00,41.44
2015-11-16 16:00:00,42.86
2015-11-17 16:00:00,42.8
2015-11-18 16:00:00,44.21
2015-11-19 16:00:00,44.36
2015-11-20 16:00:00,44
2015-11-23 16:00:00,43.55
2015-11-24 16:00:00,43.65
2015-11-25 16:00:00,45.93
2015-11-27 16:00:00,46.32
2015-11-30 16:00:00,46.05
2015-12-01 16:00:00,47.44
2015-12-02 16:00:00,46.4
2015-12-03 16:00:00,46.54
2015-12-04 16:00:00,46.08
2015-12-07 16:00:00,46.23
2015-12-08 16:00:00,45.34
2015-12-09 16:00:00,44.9
2015-12-10 16:00:00,45.41
2015-12-11 16:00:00,43.4
2015-12-14 16:00:00,43.72
2015-12-15 16:00:00,44.22
2015-12-16 16:00:00,46.9
2015-12-17 16:00:00,46.68
2015-12-18 16:00:00,46.09
2015-12-21 16:00:00,46.51
2015-12-22 16:00:00,45.99
2015-12-23 16:00:00,45.94
2015-12-24 16:00:00,46.11
2015-12-28 16:00:00,45.79
2015-12-29 16:00:00,47.44
2015-12-30 16:00:00,47.62
2015-12-31 16:00:00,48
2016-01-04 16:00:00,44.68
2016-01-05 16:00:00,44.69
2016-01-06 16:00:00,43.81
2016-01-07 16:00:00,43.13
2016-01-08 16:00:00,42.2
2016-01-11 16:00:00,41.57
2016-01-12 16:00:00,41.99
2016-01-13 16:00:00,40.06
2016-01-14 16:00:00,41.24
2016-01-15 16:00:00,41
2016-01-19 16:00:00,40.94
2016-01-20 16:00:00,39.74
2016-01-21 16:00:00,39.99
2016-01-22 16:00:00,40.51
2016-01-25 16:00:00,39.28
2016-01-26 16:00:00,38.71
2016-01-27 16:00:00,37.61
2016-01-28 16:00:00,37.94
2016-01-29 16:00:00,38.24
2016-02-01 16:00:00,39.39
2016-02-02 16:00:00,36.56
2016-02-03 16:00:00,34.7
2016-02-04 16:00:00,35.07
2016-02-05 16:00:00,32.52
2016-02-08 16:00:00,29.6
2016-02-09 16:00:00,29.65
2016-02-10 16:00:00,28.73
2016-02-11 16:00:00,30.09
2016-02-12 16:00:00,30.21
2016-02-16 16:00:00,31.03
2016-02-17 16:00:00,33.74
2016-02-18 16:00:00,33.35
2016-02-19 16:00:00,33.32
2016-02-22 16:00:00,35.55
2016-02-23 16:00:00,35.44
2016-02-24 16:00:00,35.8
2016-02-25 16:00:00,37.49
2016-02-26 16:00:00,38.07
2016-02-29 16:00:00,38.39
2016-03-01 16:00:00,37.27
2016-03-02 16:00:00,37.67
2016-03-03 16:00:00,39.15
2016-03-04 16:00:00,40.21
2016-03-07 16:00:00,41.06
2016-03-08 16:00:00,40.52
2016-03-09 16:00:00,41.74
2016-03-10 16:00:00,41.04
2016-03-11 16:00:00,41.5
2016-03-14 16:00:00,43.03
2016-03-15 16:00:00,43.67
2016-03-16 16:00:00,44.39
2016-03-17 16:00:00,45.28
2016-03-18 16:00:00,46.55
2016-03-21 16:00:00,47.66
2016-03-22 16:00:00,46.85
2016-03-23 16:00:00,44.52
2016-03-24 16:00:00,45.55
2016-03-28 16:00:00,46.05
2016-03-29 16:00:00,46.03
2016-03-30 16:00:00,45.38
2016-03-31 16:00:00,45.95
2016-04-01 16:00:00,47.52
2016-04-04 16:00:00,49.4
2016-04-05 16:00:00,51.09
2016-04-06 16:00:00,53.08
2016-04-07 16:00:00,51.44
2016-04-08 16:00:00,50.01
2016-04-11 16:00:00,49.98
2016-04-12 16:00:00,49.56
2016-04-13 16:00:00,50.91
2016-04-14 16:00:00,50.37
2016-04-15 16:00:00,50.9
2016-04-18 16:00:00,50.78
2016-04-19 16:00:00,49.47
2016-04-20 16:00:00,49.99
2016-04-21 16:00:00,49.66
2016-04-22 16:00:00,50.75
2016-04-25 16:00:00,50.36
2016-04-26 16:00:00,50.75
2016-04-27 16:00:00,50.29
2016-04-28 16:00:00,49.54
2016-04-29 16:00:00,48.15
2016-05-02 16:00:00,48.36
2016-05-03 16:00:00,46.46
2016-05-04 16:00:00,44.51
2016-05-05 16:00:00,42.31
2016-05-06 16:00:00,42.99
2016-05-09 16:00:00,41.78
2016-05-10 16:00:00,41.74
2016-05-11 16:00:00,41.79
2016-05-12 16:00:00,41.46
2016-05-13 16:00:00,41.52
2016-05-16 16:00:00,41.66
2016-05-17 16:00:00,40.93
2016-05-18 16:00:00,42.23
2016-05-19 16:00:00,43.04
2016-05-20 16:00:00,44.06
2016-05-23 16:00:00,43.24
2016-05-24 16:00:00,43.58
2016-05-25 16:00:00,43.92
2016-05-26 16:00:00,45.02
2016-05-27 16:00:00,44.61
2016-05-31 16:00:00,44.65
2016-06-01 16:00:00,43.91
2016-06-02 16:00:00,43.79
2016-06-03 16:00:00,43.8
2016-06-06 16:00:00,44.14
2016-06-07 16:00:00,46.47
2016-06-08 16:00:00,47.1
2016-06-09 16:00:00,45.87
2016-06-10 16:00:00,43.76
2016-06-13 16:00:00,43.57
2016-06-14 16:00:00,42.99
2016-06-15 16:00:00,43.54
2016-06-16 16:00:00,43.59
2016-06-17 16:00:00,43.09
2016-06-20 16:00:00,43.94
2016-06-21 16:00:00,43.92
2016-06-22 16:00:00,39.33
2016-06-23 16:00:00,39.28
2016-06-24 16:00:00,38.63
2016-06-27 16:00:00,39.71
2016-06-28 16:00:00,40.36
2016-06-29 16:00:00,42.04
2016-06-30 16:00:00,42.46
2016-07-01 16:00:00,43.3
2016-07-05 16:00:00,42.8
2016-07-06 16:00:00,42.89
2016-07-07 16:00:00,43.19
2016-07-08 16:00:00,43.36
2016-07-11 16:00:00,44.96
2016-07-12 16:00:00,44.93
2016-07-13 16:00:00,44.51
2016-07-14 16:00:00,44.31
2016-07-15 16:00:00,44.08
2016-07-18 16:00:00,45.25
2016-07-19 16:00:00,45.05
2016-07-20 16:00:00,45.67
2016-07-21 16:00:00,44.1
2016-07-22 16:00:00,44.45
2016-07-25 16:00:00,46
2016-07-26 16:00:00,45.9
2016-07-27 16:00:00,45.7
2016-07-28 16:00:00,46.12
2016-07-29 16:00:00,46.96
2016-08-01 16:00:00,46
2016-08-02 16:00:00,45.44
2016-08-03 16:00:00,45.16
2016-08-04 16:00:00,46.12
2016-08-05 16:00:00,46.01
2016-08-08 16:00:00,45.23
2016-08-09 16:00:00,45.82
2016-08-10 16:00:00,45.13
2016-08-11 16:00:00,44.98
2016-08-12 16:00:00,45.12
2016-08-15 16:00:00,45.12
2016-08-16 16:00:00,44.72
2016-08-17 16:00:00,44.65
2016-08-18 16:00:00,44.7
2016-08-19 16:00:00,45
2016-08-22 16:00:00,44.59
2016-08-23 16:00:00,44.97
2016-08-24 16:00:00,44.52
2016-08-25 16:00:00,44.19
2016-08-26 16:00:00,44
2016-08-29 16:00:00,43.04
2016-08-30 16:00:00,42.27
2016-08-31 16:00:00,42.4
2016-09-01 16:00:00,40.15
2016-09-02 16:00:00,39.56
2016-09-06 16:00:00,40.57
2016-09-07 16:00:00,40.34
2016-09-08 16:00:00,39.47
2016-09-09 16:00:00,38.89
2016-09-12 16:00:00,39.66
2016-09-13 16:00:00,39.21
2016-09-14 16:00:00,39.28
2016-09-15 16:00:00,40.08
2016-09-16 16:00:00,41.08
2016-09-19 16:00:00,41.27
2016-09-20 16:00:00,40.93
2016-09-21 16:00:00,41.04
2016-09-22 16:00:00,41.29
2016-09-23 16:00:00,41.49
2016-09-26 16:00:00,41.8
2016-09-27 16:00:00,41.16
2016-09-28 16:00:00,41.25
2016-09-29 16:00:00,40.14
2016-09-30 16:00:00,40.81
2016-10-03 16:00:00,42.74
2016-10-04 16:00:00,42.28
2016-10-05 16:00:00,41.69
2016-10-06 16:00:00,40.2
2016-10-07 16:00:00,39.32
2016-10-10 16:00:00,40.19
2016-10-11 16:00:00,40.02
2016-10-12 16:00:00,40.3
2016-10-13 16:00:00,40.05
2016-10-14 16:00:00,39.3
2016-10-17 16:00:00,38.79
2016-10-18 16:00:00,39.82
2016-10-19 16:00:00,40.71
2016-10-20 16:00:00,39.82
2016-10-21 16:00:00,40.02
2016-10-24 16:00:00,40.55
2016-10-25 16:00:00,40.47
2016-10-26 16:00:00,40.45
2016-10-27 16:00:00,40.8
2016-10-28 16:00:00,39.99
2016-10-31 16:00:00,39.55
2016-11-01 16:00:00,38.16
2016-11-02 16:00:00,37.6
2016-11-03 16:00:00,37.48
2016-11-04 16:00:00,38.11
2016-11-07 16:00:00,38.64
2016-11-08 16:00:00,38.99
2016-11-09 16:00:00,38.01
2016-11-10 16:00:00,37.07
2016-11-11 16:00:00,37.71
2016-11-14 16:00:00,36.29
2016-11-15 16:00:00,36.75
2016-11-16 16:00:00,36.79
2016-11-17 16:00:00,37.73
2016-11-18 16:00:00,37
2016-11-21 16:00:00,36.9
2016-11-22 16:00:00,38.23
2016-11-23 16:00:00,38.63
2016-11-25 16:00:00,39.33
2016-11-28 16:00:00,39.22
2016-11-29 16:00:00,37.91
2016-11-30 16:00:00,37.88
2016-12-01 16:00:00,36.38
2016-12-02 16:00:00,36.29
2016-12-05 16:00:00,37.36
2016-12-06 16:00:00,37.17
2016-12-07 16:00:00,38.63
2016-12-08 16:00:00,38.46
2016-12-09 16:00:00,38.44
2016-12-12 16:00:00,38.49
2016-12-13 16:00:00,39.63
2016-12-14 16:00:00,39.74
2016-12-15 16:00:00,39.52
2016-12-16 16:00:00,40.5
2016-12-19 16:00:00,40.55
2016-12-20 16:00:00,41.76
2016-12-21 16:00:00,41.54
2016-12-22 16:00:00,41.69
2016-12-23 16:00:00,42.67
2016-12-27 16:00:00,43.91
2016-12-28 16:00:00,43.95
2016-12-29 16:00:00,42.94
2016-12-30 16:00:00,42.74
2017-01-03 16:00:00,43.4
2017-01-04 16:00:00,45.4
2017-01-05 16:00:00,45.35
2017-01-06 16:00:00,45.8
2017-01-09 16:00:00,46.26
2017-01-10 16:00:00,45.97
2017-01-11 16:00:00,45.95
2017-01-12 16:00:00,45.92
2017-01-13 16:00:00,47.55
2017-01-17 16:00:00,47.12
2017-01-18 16:00:00,47.67
2017-01-19 16:00:00,48.75
2017-01-20 16:00:00,48.95
2017-01-23 16:00:00,49.78
2017-01-24 16:00:00,50.92
2017-01-25 16:00:00,50.89
2017-01-26 16:00:00,50.5
2017-01-27 16:00:00,50.59
2017-01-30 16:00:00,50.13
2017-01-31 16:00:00,50.39
2017-02-01 16:00:00,49.85
2017-02-02 16:00:00,50.31
2017-02-03 16:00:00,50.27
2017-02-06 16:00:00,51.55
2017-02-07 16:00:00,51.5
2017-02-08 16:00:00,52.42
2017-02-09 16:00:00,53.84
2017-02-10 16:00:00,53.85
2017-02-13 16:00:00,56.12
2017-02-14 16:00:00,56.2
2017-02-15 16:00:00,55.95
2017-02-16 16:00:00,53.79
2017-02-17 16:00:00,54.45
2017-02-21 16:00:00,55.48
2017-02-22 16:00:00,54.7
2017-02-23 16:00:00,51.2
2017-02-24 16:00:00,51.4
2017-02-27 16:00:00,49.25
2017-02-28 16:00:00,50
2017-03-01 16:00:00,50
2017-03-02 16:00:00,50.1
2017-03-03 16:00:00,50.31
2017-03-06 16:00:00,50.24
2017-03-07 16:00:00,49.72
2017-03-08 16:00:00,49.37
2017-03-09 16:00:00,48.98
2017-03-10 16:00:00,48.74
2017-03-13 16:00:00,49.23
2017-03-14 16:00:00,51.6
2017-03-15 16:00:00,51.15
2017-03-16 16:00:00,52.41
2017-03-17 16:00:00,52.3
2017-03-20 16:00:00,52.38
2017-03-21 16:00:00,50.14
2017-03-22 16:00:00,51
2017-03-23 16:00:00,50.96
2017-03-24 16:00:00,52.63
2017-03-27 16:00:00,54.04
2017-03-28 16:00:00,55.49
2017-03-29 16:00:00,55.48
2017-03-30 16:00:00,55.58
2017-03-31 16:00:00,55.66
2017-04-03 16:00:00,59.7
2017-04-04 16:00:00,60.74
2017-04-05 16:00:00,59
2017-04-06 16:00:00,59.74
2017-04-07 16:00:00,60.51
2017-04-10 16:00:00,62.48
2017-04-11 16:00:00,61.74
2017-04-12 16:00:00,59.37
2017-04-13 16:00:00,60.8
2017-04-17 16:00:00,60.29
2017-04-18 16:00:00,60.05
2017-04-19 16:00:00,61.1
2017-04-20 16:00:00,60.5
2017-04-21 16:00:00,61.12
2017-04-24 16:00:00,61.61
2017-04-25 16:00:00,62.76
2017-04-26 16:00:00,62.03
2017-04-27 16:00:00,61.73
2017-04-28 16:00:00,62.81
2017-05-01 16:00:00,64.57
2017-05-02 16:00:00,63.78
2017-05-03 16:00:00,62.2
2017-05-04 16:00:00,59.09
2017-05-05 16:00:00,61.67
2017-05-08 16:00:00,61.44
2017-05-09 16:00:00,64.25
2017-05-10 16:00:00,65.04
2017-05-11 16:00:00,64.62
2017-05-12 16:00:00,64.96
2017-05-15 16:00:00,63.18
2017-05-16 16:00:00,63.4
2017-05-17 16:00:00,61.22
2017-05-18 16:00:00,62.61
2017-05-19 16:00:00,62.17
2017-05-22 16:00:00,62.07
2017-05-23 16:00:00,60.77
2017-05-24 16:00:00,62.04
2017-05-25 16:00:00,63.37
2017-05-26 16:00:00,65.03
2017-05-30 16:00:00,67.02
2017-05-31 16:00:00,68.2
2017-06-01 16:00:00,68.07
2017-06-02 16:00:00,67.97
2017-06-05 16:00:00,69.46
2017-06-06 16:00:00,70.57
2017-06-07 16:00:00,71.93
2017-06-08 16:00:00,74
2017-06-09 16:00:00,71.46
2017-06-12 16:00:00,71.8
2017-06-13 16:00:00,75.19
2017-06-14 16:00:00,76.13
2017-06-15 16:00:00,75.07
2017-06-16 16:00:00,74.28
2017-06-19 16:00:00,73.96
2017-06-20 16:00:00,74.45
2017-06-21 16:00:00,75.28
2017-06-22 16:00:00,76.52
2017-06-23 16:00:00,76.69
2017-06-26 16:00:00,75.5
2017-06-27 16:00:00,72.47
2017-06-28 16:00:00,74.25
2017-06-29 16:00:00,72.15
2017-06-30 16:00:00,72.32
2017-07-03 16:00:00,70.52
2017-07-05 16:00:00,65.42
2017-07-06 16:00:00,61.77
2017-07-07 16:00:00,62.64
2017-07-10 16:00:00,63.21
2017-07-11 16:00:00,65.44
2017-07-12 16:00:00,65.9
2017-07-13 16:00:00,64.68
2017-07-14 16:00:00,65.56
2017-07-17 16:00:00,63.91
2017-07-18 16:00:00,65.65
2017-07-19 16:00:00,65.05
2017-07-20 16:00:00,65.98
2017-07-21 16:00:00,65.68
2017-07-24 16:00:00,68.5
2017-07-25 16:00:00,67.92
2017-07-26 16:00:00,68.77
2017-07-27 16:00:00,66.89
2017-07-28 16:00:00,67.01
2017-07-31 16:00:00,64.69
2017-08-01 16:00:00,63.91
2017-08-02 16:00:00,65.18
2017-08-03 16:00:00,69.42
2017-08-04 16:00:00,71.38
2017-08-07 16:00:00,71.03
2017-08-08 16:00:00,73.04
2017-08-09 16:00:00,72.71
2017-08-10 16:00:00,71.08
2017-08-11 16:00:00,71.57
2017-08-14 16:00:00,72.76
2017-08-15 16:00:00,72.47
2017-08-16 16:00:00,72.58
2017-08-17 16:00:00,70.38
2017-08-18 16:00:00,69.49
2017-08-21 16:00:00,67.57
2017-08-22 16:00:00,68.27
2017-08-23 16:00:00,70.55
2017-08-24 16:00:00,70.59
2017-08-25 16:00:00,69.61
2017-08-28 16:00:00,69.13
2017-08-29 16:00:00,69.47
2017-08-30 16:00:00,70.64
2017-08-31 16:00:00,71.18
2017-09-01 16:00:00,71.08
2017-09-05 16:00:00,69.92
2017-09-06 16:00:00,68.91
2017-09-07 16:00:00,70.12
2017-09-08 16:00:00,68.68
2017-09-11 16:00:00,72.74
2017-09-12 16:00:00,72.55
2017-09-13 16:00:00,73.25
2017-09-14 16:00:00,75.53
2017-09-15 16:00:00,75.96
2017-09-18 16:00:00,77
2017-09-19 16:00:00,75.02
2017-09-20 16:00:00,74.78
2017-09-21 16:00:00,73.3
2017-09-22 16:00:00,70.22
2017-09-25 16:00:00,69
2017-09-26 16:00:00,69.05
2017-09-27 16:00:00,68.19
2017-09-28 16:00:00,67.92
2017-09-29 16:00:00,68.22
2017-10-02 16:00:00,68.31
2017-10-03 16:00:00,69.63
2017-10-04 16:00:00,71
2017-10-05 16:00:00,71.07
2017-10-06 16:00:00,71.38
2017-10-09 16:00:00,68.59
2017-10-10 16:00:00,71.12
2017-10-11 16:00:00,70.92
2017-10-12 16:00:00,71.14
2017-10-13 16:00:00,71.11
2017-10-16 16:00:00,70.12
2017-10-17 16:00:00,71.15
2017-10-18 16:00:00,71.93
2017-10-19 16:00:00,70.36
2017-10-20 16:00:00,69.02
2017-10-23 16:00:00,67.4
2017-10-24 16:00:00,67.47
2017-10-25 16:00:00,65.17
2017-10-26 16:00:00,65.23
2017-10-27 16:00:00,64.17
2017-10-30 16:00:00,64.02
2017-10-31 16:00:00,66.31
2017-11-01 16:00:00,64.22
2017-11-02 16:00:00,59.85
2017-11-03 16:00:00,61.22
2017-11-06 16:00:00,60.56
2017-11-07 16:00:00,61.21
2017-11-08 16:00:00,60.88
2017-11-09 16:00:00,60.6
2017-11-10 16:00:00,60.6
2017-11-13 16:00:00,63.08
2017-11-14 16:00:00,61.74
2017-11-15 16:00:00,62.26
2017-11-16 16:00:00,62.5
2017-11-17 16:00:00,63.01
2017-11-20 16:00:00,61.75
2017-11-21 16:00:00,63.56
2017-11-22 16:00:00,62.52
2017-11-24 13:00:00,63.11
2017-11-27 16:00:00,63.36
2017-11-28 16:00:00,63.51
2017-11-29 16:00:00,61.51
2017-11-30 16:00:00,61.77
2017-12-01 16:00:00,61.31
2017-12-04 16:00:00,61.04
2017-12-05 16:00:00,60.74
2017-12-06 16:00:00,62.65
2017-12-07 16:00:00,62.25
2017-12-08 16:00:00,63.03
2017-12-11 16:00:00,65.78
2017-12-12 16:00:00,68.21
2017-12-13 16:00:00,67.81
2017-12-14 16:00:00,67.58
2017-12-15 16:00:00,68.69
2017-12-18 16:00:00,67.77
2017-12-19 16:00:00,66.22
2017-12-20 16:00:00,65.8
2017-12-21 16:00:00,66.33
2017-12-22 16:00:00,65.04
2017-12-26 16:00:00,63.46
2017-12-27 16:00:00,62.33
2017-12-28 16:00:00,63.07
2017-12-29 16:00:00,62.27
2018-01-02 16:00:00,64.11
2018-01-03 16:00:00,63.45
2018-01-04 16:00:00,62.92
2018-01-05 16:00:00,63.32
2018-01-08 16:00:00,67.28
2018-01-09 16:00:00,66.74
2018-01-10 16:00:00,66.96
2018-01-11 16:00:00,67.59
2018-01-12 16:00:00,67.24
2018-01-16 16:00:00,68.01
2018-01-17 16:00:00,69.43
2018-01-18 16:00:00,68.91
2018-01-19 16:00:00,70
2018-01-22 16:00:00,70.31
2018-01-23 16:00:00,70.56
2018-01-24 16:00:00,69.18
2018-01-25 16:00:00,67.53
2018-01-26 16:00:00,68.57
2018-01-29 16:00:00,69.91
2018-01-30 16:00:00,69.16
2018-01-31 16:00:00,70.86
2018-02-01 16:00:00,69.85
2018-02-02 16:00:00,68.75
2018-02-05 16:00:00,66.63
2018-02-06 16:00:00,66.79
2018-02-07 16:00:00,69
2018-02-08 16:00:00,63.05
2018-02-09 16:00:00,62.08
2018-02-12 16:00:00,63.15
2018-02-13 16:00:00,64.73
2018-02-14 16:00:00,64.46
2018-02-15 16:00:00,66.81
2018-02-16 16:00:00,67.1
2018-02-20 16:00:00,66.95
2018-02-21 16:00:00,66.66
2018-02-22 16:00:00,69.23
2018-02-23 16:00:00,70.41
2018-02-26 16:00:00,71.48
2018-02-27 16:00:00,70.2
2018-02-28 16:00:00,68.61
2018-03-01 16:00:00,66.19
2018-03-02 16:00:00,67.02
2018-03-05 16:00:00,66.67
2018-03-06 16:00:00,65.64
2018-03-07 16:00:00,66.46
2018-03-08 16:00:00,65.82
2018-03-09 16:00:00,65.43
2018-03-12 16:00:00,69.1
2018-03-13 16:00:00,68.37
2018-03-14 16:00:00,65.33
2018-03-15 16:00:00,65.12
2018-03-16 16:00:00,64.27
2018-03-19 16:00:00,62.71
2018-03-20 16:00:00,62.11
2018-03-21 16:00:00,63.31
2018-03-22 16:00:00,61.82
2018-03-23 16:00:00,60.31
2018-03-26 16:00:00,60.84
2018-03-27 16:00:00,55.84
2018-03-28 16:00:00,51.56
2018-03-29 16:00:00,53.23
2018-04-02 16:00:00,50.5
2018-04-03 16:00:00,53.51
2018-04-04 16:00:00,57.39
2018-04-05 16:00:00,61.14
2018-04-06 16:00:00,59.86
2018-04-09 16:00:00,57.93
2018-04-10 16:00:00,60.94
2018-04-11 16:00:00,60.19
2018-04-12 16:00:00,58.82
