Date,Close
2015-12-28 16:00:00,8.29
2015-12-29 16:00:00,8.42
2015-12-30 16:00:00,8.35
2015-12-31 16:00:00,8.24
2016-01-04 16:00:00,8.09
2016-01-05 16:00:00,8.22
2016-01-06 16:00:00,7.88
2016-01-07 16:00:00,7.57
2016-01-08 16:00:00,7.41
2016-01-11 16:00:00,7.42
2016-01-12 16:00:00,7.55
2016-01-13 16:00:00,7.32
2016-01-14 16:00:00,7.17
2016-01-15 16:00:00,6.78
2016-01-19 16:00:00,6.83
2016-01-20 16:00:00,6.87
2016-01-21 16:00:00,6.95
2016-01-22 16:00:00,7.11
2016-01-25 16:00:00,7.11
2016-01-26 16:00:00,7.18
2016-01-27 16:00:00,7.09
2016-01-28 16:00:00,7.01
2016-01-29 16:00:00,7.32
2016-02-01 16:00:00,7.33
2016-02-02 16:00:00,7.02
2016-02-03 16:00:00,7.05
2016-02-04 16:00:00,7.05
2016-02-05 16:00:00,6.61
2016-02-08 16:00:00,6.31
2016-02-09 16:00:00,6.37
2016-02-10 16:00:00,6.36
2016-02-11 16:00:00,6.33
2016-02-12 16:00:00,6.43
2016-02-16 16:00:00,6.75
2016-02-17 16:00:00,6.92
2016-02-18 16:00:00,7.51
2016-02-19 16:00:00,7.61
2016-02-22 16:00:00,7.88
2016-02-23 16:00:00,7.9
2016-02-24 16:00:00,7.96
2016-02-25 16:00:00,7.97
2016-02-26 16:00:00,7.92
2016-02-29 16:00:00,7.84
2016-03-01 16:00:00,8.19
2016-03-02 16:00:00,8.24
2016-03-03 16:00:00,8.16
2016-03-04 16:00:00,8.14
2016-03-07 16:00:00,8.09
2016-03-08 16:00:00,7.94
2016-03-09 16:00:00,7.93
2016-03-10 16:00:00,7.92
2016-03-11 16:00:00,8.06
2016-03-14 16:00:00,8.07
2016-03-15 16:00:00,8.04
2016-03-16 16:00:00,8.28
2016-03-17 16:00:00,8.21
2016-03-18 16:00:00,8.45
2016-03-21 16:00:00,8.48
2016-03-22 16:00:00,8.46
2016-03-23 16:00:00,8.61
2016-03-24 16:00:00,8.62
2016-03-28 16:00:00,8.71
2016-03-29 16:00:00,8.85
2016-03-30 16:00:00,8.94
2016-03-31 16:00:00,8.91
2016-04-01 16:00:00,9.04
2016-04-04 16:00:00,8.95
2016-04-05 16:00:00,8.94
2016-04-06 16:00:00,8.95
2016-04-07 16:00:00,8.86
2016-04-08 16:00:00,8.91
2016-04-11 16:00:00,8.97
2016-04-12 16:00:00,8.96
2016-04-13 16:00:00,9.19
2016-04-14 16:00:00,9.21
2016-04-15 16:00:00,9.28
2016-04-18 16:00:00,9.24
2016-04-19 16:00:00,9.08
2016-04-20 16:00:00,9.11
2016-04-21 16:00:00,9.1
2016-04-22 16:00:00,9.07
2016-04-25 16:00:00,9.11
2016-04-26 16:00:00,9.12
2016-04-27 16:00:00,9.33
2016-04-28 16:00:00,9.05
2016-04-29 16:00:00,8.88
2016-05-02 16:00:00,9
2016-05-03 16:00:00,8.89
2016-05-04 16:00:00,8.69
2016-05-05 16:00:00,8.74
2016-05-06 16:00:00,8.83
2016-05-09 16:00:00,8.82
2016-05-10 16:00:00,8.99
2016-05-11 16:00:00,9.02
2016-05-12 16:00:00,8.89
2016-05-13 16:00:00,10.25
2016-05-16 16:00:00,10.55
2016-05-17 16:00:00,10.57
2016-05-18 16:00:00,10.84
2016-05-19 16:00:00,10.89
2016-05-20 16:00:00,11.08
2016-05-23 16:00:00,11.1
2016-05-24 16:00:00,11.34
2016-05-25 16:00:00,11.29
2016-05-26 16:00:00,11.41
2016-05-27 16:00:00,11.48
2016-05-31 16:00:00,11.68
2016-06-01 16:00:00,11.7
2016-06-02 16:00:00,11.79
2016-06-03 16:00:00,11.62
2016-06-06 16:00:00,11.56
2016-06-07 16:00:00,11.58
2016-06-08 16:00:00,11.55
2016-06-09 16:00:00,11.85
2016-06-10 16:00:00,11.55
2016-06-13 16:00:00,11.7
2016-06-14 16:00:00,11.72
2016-06-15 16:00:00,11.84
2016-06-16 16:00:00,11.89
2016-06-17 16:00:00,11.68
2016-06-20 16:00:00,11.89
2016-06-21 16:00:00,11.82
2016-06-22 16:00:00,11.81
2016-06-23 16:00:00,12.12
2016-06-24 16:00:00,11.43
2016-06-27 16:00:00,11.31
2016-06-28 16:00:00,11.48
2016-06-29 16:00:00,11.66
2016-06-30 16:00:00,11.75
2016-07-01 16:00:00,11.67
2016-07-05 16:00:00,11.84
2016-07-06 16:00:00,11.91
2016-07-07 16:00:00,12.22
2016-07-08 16:00:00,12.71
2016-07-11 16:00:00,13.01
2016-07-12 16:00:00,13.2
2016-07-13 16:00:00,13.2
2016-07-14 16:00:00,13.33
2016-07-15 16:00:00,13.18
2016-07-18 16:00:00,13.24
2016-07-19 16:00:00,13.38
2016-07-20 16:00:00,13.56
2016-07-21 16:00:00,13.31
2016-07-22 16:00:00,13.67
2016-07-25 16:00:00,13.92
2016-07-26 16:00:00,14.16
2016-07-27 16:00:00,14.02
2016-07-28 16:00:00,14.05
2016-07-29 16:00:00,14.28
2016-08-01 16:00:00,14.18
2016-08-02 16:00:00,14.01
2016-08-03 16:00:00,14.05
2016-08-04 16:00:00,14.31
2016-08-05 16:00:00,14.55
2016-08-08 16:00:00,14.69
2016-08-09 16:00:00,14.72
2016-08-10 16:00:00,14.63
2016-08-11 16:00:00,14.93
2016-08-12 16:00:00,15.76
2016-08-15 16:00:00,15.75
2016-08-16 16:00:00,15.65
2016-08-17 16:00:00,15.29
2016-08-18 16:00:00,15.53
2016-08-19 16:00:00,15.57
2016-08-22 16:00:00,15.63
2016-08-23 16:00:00,15.73
2016-08-24 16:00:00,15.49
2016-08-25 16:00:00,15.38
2016-08-26 16:00:00,15.51
2016-08-29 16:00:00,15.5
2016-08-30 16:00:00,15.41
2016-08-31 16:00:00,15.34
2016-09-01 16:00:00,15.79
2016-09-02 16:00:00,15.63
2016-09-06 16:00:00,15.78
2016-09-07 16:00:00,15.55
2016-09-08 16:00:00,15.66
2016-09-09 16:00:00,14.88
2016-09-12 16:00:00,15.19
2016-09-13 16:00:00,14.97
2016-09-14 16:00:00,15.1
2016-09-15 16:00:00,15.67
2016-09-16 16:00:00,15.71
2016-09-19 16:00:00,15.92
2016-09-20 16:00:00,15.77
2016-09-21 16:00:00,16.22
2016-09-22 16:00:00,16.26
2016-09-23 16:00:00,16.24
2016-09-26 16:00:00,16.09
2016-09-27 16:00:00,16.64
2016-09-28 16:00:00,16.7
2016-09-29 16:00:00,16.85
2016-09-30 16:00:00,17.13
2016-10-03 16:00:00,17.11
2016-10-04 16:00:00,17.08
2016-10-05 16:00:00,17.06
2016-10-06 16:00:00,16.84
2016-10-07 16:00:00,16.71
2016-10-10 16:00:00,16.77
2016-10-11 16:00:00,16.53
2016-10-12 16:00:00,16.61
2016-10-13 16:00:00,16.34
2016-10-14 16:00:00,16.5
2016-10-17 16:00:00,16.4
2016-10-18 16:00:00,16.65
2016-10-19 16:00:00,16.62
2016-10-20 16:00:00,16.93
2016-10-21 16:00:00,16.89
2016-10-24 16:00:00,17.68
2016-10-25 16:00:00,17.97
2016-10-26 16:00:00,18.04
2016-10-27 16:00:00,17.67
2016-10-28 16:00:00,17.64
2016-10-31 16:00:00,17.79
2016-11-01 16:00:00,17.26
2016-11-02 16:00:00,17.19
2016-11-03 16:00:00,16.99
2016-11-04 16:00:00,16.89
2016-11-07 16:00:00,17.82
2016-11-08 16:00:00,17.79
2016-11-09 16:00:00,17.49
2016-11-10 16:00:00,16.94
2016-11-11 16:00:00,21.99
2016-11-14 16:00:00,20.91
2016-11-15 16:00:00,21.55
2016-11-16 16:00:00,22.91
2016-11-17 16:00:00,23.1
2016-11-18 16:00:00,23.34
2016-11-21 16:00:00,23.25
2016-11-22 16:00:00,23.41
2016-11-23 16:00:00,23.49
2016-11-25 16:00:00,23.54
2016-11-28 16:00:00,23.53
2016-11-29 16:00:00,23.31
2016-11-30 16:00:00,23.05
2016-12-01 16:00:00,21.91
2016-12-02 16:00:00,22.11
2016-12-05 16:00:00,22.97
2016-12-06 16:00:00,23.35
2016-12-07 16:00:00,23.77
2016-12-08 16:00:00,23.37
2016-12-09 16:00:00,22.96
2016-12-12 16:00:00,22.4
2016-12-13 16:00:00,22.79
2016-12-14 16:00:00,24.11
2016-12-15 16:00:00,24.68
2016-12-16 16:00:00,25.1
2016-12-19 16:00:00,25.41
2016-12-20 16:00:00,26.29
2016-12-21 16:00:00,26.46
2016-12-22 16:00:00,26.78
2016-12-23 16:00:00,27.45
2016-12-27 16:00:00,29.33
2016-12-28 16:00:00,27.31
2016-12-29 16:00:00,27.86
2016-12-30 16:00:00,26.69
2017-01-03 16:00:00,25.5
2017-01-04 16:00:00,26.1
2017-01-05 16:00:00,25.44
2017-01-06 16:00:00,25.78
2017-01-09 16:00:00,26.82
2017-01-10 16:00:00,26.62
2017-01-11 16:00:00,26.29
2017-01-12 16:00:00,25.86
2017-01-13 16:00:00,25.86
2017-01-17 16:00:00,25.28
2017-01-18 16:00:00,25.74
2017-01-19 16:00:00,26.29
2017-01-20 16:00:00,26
2017-01-23 16:00:00,26.27
2017-01-24 16:00:00,26.83
2017-01-25 16:00:00,26.95
2017-01-26 16:00:00,27.41
2017-01-27 16:00:00,27.94
2017-01-30 16:00:00,27.51
2017-01-31 16:00:00,27.3
2017-02-01 16:00:00,28.49
2017-02-02 16:00:00,28.85
2017-02-03 16:00:00,28.6
2017-02-06 16:00:00,29.33
2017-02-07 16:00:00,29.78
2017-02-08 16:00:00,29.65
2017-02-09 16:00:00,29.1
2017-02-10 16:00:00,28.41
2017-02-13 16:00:00,27.1
2017-02-14 16:00:00,27.2
2017-02-15 16:00:00,27.25
2017-02-16 16:00:00,26.81
2017-02-17 16:00:00,26.81
2017-02-21 16:00:00,27.77
2017-02-22 16:00:00,27.69
2017-02-23 16:00:00,25.12
2017-02-24 16:00:00,25.37
2017-02-27 16:00:00,26.1
2017-02-28 16:00:00,25.37
2017-03-01 16:00:00,25.7
2017-03-02 16:00:00,24.75
2017-03-03 16:00:00,24.61
2017-03-06 16:00:00,24.42
2017-03-07 16:00:00,24.69
2017-03-08 16:00:00,24.64
2017-03-09 16:00:00,24.64
2017-03-10 16:00:00,24.78
2017-03-13 16:00:00,25.46
2017-03-14 16:00:00,25.45
2017-03-15 16:00:00,25.64
2017-03-16 16:00:00,25.95
2017-03-17 16:00:00,26.52
2017-03-20 16:00:00,27.36
2017-03-21 16:00:00,26.48
2017-03-22 16:00:00,27.02
2017-03-23 16:00:00,26.77
2017-03-24 16:00:00,26.87
2017-03-27 16:00:00,27.06
2017-03-28 16:00:00,26.92
2017-03-29 16:00:00,26.84
2017-03-30 16:00:00,27.35
2017-03-31 16:00:00,27.23
2017-04-03 16:00:00,27.1
2017-04-04 16:00:00,25.2
2017-04-05 16:00:00,25.01
2017-04-06 16:00:00,25.19
2017-04-07 16:00:00,25.08
2017-04-10 16:00:00,24.44
2017-04-11 16:00:00,24.53
2017-04-12 16:00:00,24.33
2017-04-13 16:00:00,23.87
2017-04-17 16:00:00,24.81
2017-04-18 16:00:00,24.82
2017-04-19 16:00:00,24.92
2017-04-20 16:00:00,25.32
2017-04-21 16:00:00,25.42
2017-04-24 16:00:00,25.74
2017-04-25 16:00:00,26.19
2017-04-26 16:00:00,26.01
2017-04-27 16:00:00,26.41
2017-04-28 16:00:00,26.08
2017-05-01 16:00:00,26.66
2017-05-02 16:00:00,25.87
2017-05-03 16:00:00,26.06
2017-05-04 16:00:00,25.96
2017-05-05 16:00:00,25.97
2017-05-08 16:00:00,25.69
2017-05-09 16:00:00,25.74
2017-05-10 16:00:00,30.32
2017-05-11 16:00:00,31.63
2017-05-12 16:00:00,31.97
2017-05-15 16:00:00,33.58
2017-05-16 16:00:00,34.2
2017-05-17 16:00:00,31.93
2017-05-18 16:00:00,33.27
2017-05-19 16:00:00,34
2017-05-22 16:00:00,34.73
2017-05-23 16:00:00,34.26
2017-05-24 16:00:00,34.64
2017-05-25 16:00:00,34.57
2017-05-26 16:00:00,35.46
2017-05-30 16:00:00,36.22
2017-05-31 16:00:00,36.09
2017-06-01 16:00:00,36.09
2017-06-02 16:00:00,35.91
2017-06-05 16:00:00,37
2017-06-06 16:00:00,36.84
2017-06-07 16:00:00,37.28
2017-06-08 16:00:00,39.99
2017-06-09 16:00:00,37.4
2017-06-12 16:00:00,37.49
2017-06-13 16:00:00,37.85
2017-06-14 16:00:00,37.93
2017-06-15 16:00:00,38.09
2017-06-16 16:00:00,37.91
2017-06-19 16:00:00,39.33
2017-06-20 16:00:00,39.27
2017-06-21 16:00:00,39.87
2017-06-22 16:00:00,39.59
2017-06-23 16:00:00,38.46
2017-06-26 16:00:00,38.04
2017-06-27 16:00:00,36.65
2017-06-28 16:00:00,37.94
2017-06-29 16:00:00,36.67
2017-06-30 16:00:00,36.14
2017-07-03 16:00:00,34.83
2017-07-05 16:00:00,35.76
2017-07-06 16:00:00,35.87
2017-07-07 16:00:00,36.69
2017-07-10 16:00:00,38.42
2017-07-11 16:00:00,38.97
2017-07-12 16:00:00,40.63
2017-07-13 16:00:00,40.16
2017-07-14 16:00:00,41.24
2017-07-17 16:00:00,41.06
2017-07-18 16:00:00,41.49
2017-07-19 16:00:00,41.28
2017-07-20 16:00:00,41.88
2017-07-21 16:00:00,42.03
2017-07-24 16:00:00,41.54
2017-07-25 16:00:00,41.34
2017-07-26 16:00:00,41.82
2017-07-27 16:00:00,40.44
2017-07-28 16:00:00,41.1
2017-07-31 16:00:00,40.63
2017-08-01 16:00:00,41.12
2017-08-02 16:00:00,41.1
2017-08-03 16:00:00,41.62
2017-08-04 16:00:00,41.8
2017-08-07 16:00:00,43.09
2017-08-08 16:00:00,42.58
2017-08-09 16:00:00,43.03
2017-08-10 16:00:00,41.19
2017-08-11 16:00:00,38.99
2017-08-14 16:00:00,42.1
2017-08-15 16:00:00,41.75
2017-08-16 16:00:00,41.29
2017-08-17 16:00:00,40.37
2017-08-18 16:00:00,40.38
2017-08-21 16:00:00,39.79
2017-08-22 16:00:00,40.64
2017-08-23 16:00:00,41.45
2017-08-24 16:00:00,41.3
2017-08-25 16:00:00,40.95
2017-08-28 16:00:00,41.24
2017-08-29 16:00:00,41.18
2017-08-30 16:00:00,41.42
2017-08-31 16:00:00,42.36
2017-09-01 16:00:00,42.62
2017-09-05 16:00:00,41.48
2017-09-06 16:00:00,41.45
2017-09-07 16:00:00,41.65
2017-09-08 16:00:00,40.92
2017-09-11 16:00:00,42.25
2017-09-12 16:00:00,42.4
2017-09-13 16:00:00,42.59
2017-09-14 16:00:00,42.35
2017-09-15 16:00:00,45.03
2017-09-18 16:00:00,46.89
2017-09-19 16:00:00,46.84
2017-09-20 16:00:00,46.46
2017-09-21 16:00:00,45.19
2017-09-22 16:00:00,44.75
2017-09-25 16:00:00,42.75
2017-09-26 16:00:00,42.99
2017-09-27 16:00:00,43.93
2017-09-28 16:00:00,43.92
2017-09-29 16:00:00,44.69
2017-10-02 16:00:00,44.75
2017-10-03 16:00:00,44.84
2017-10-04 16:00:00,45.22
2017-10-05 16:00:00,45.19
2017-10-06 16:00:00,45.33
2017-10-09 16:00:00,46.35
2017-10-10 16:00:00,47.23
2017-10-11 16:00:00,47.74
2017-10-12 16:00:00,47.76
2017-10-13 16:00:00,48.65
2017-10-16 16:00:00,49.48
2017-10-17 16:00:00,49.44
2017-10-18 16:00:00,49.4
2017-10-19 16:00:00,49.45
2017-10-20 16:00:00,49.23
2017-10-23 16:00:00,49.16
2017-10-24 16:00:00,49.67
2017-10-25 16:00:00,48.42
2017-10-26 16:00:00,48.92
2017-10-27 16:00:00,50.47
2017-10-30 16:00:00,50.96
2017-10-31 16:00:00,51.7
2017-11-01 16:00:00,51.8
2017-11-02 16:00:00,51.49
2017-11-03 16:00:00,52.17
2017-11-06 16:00:00,52.41
2017-11-07 16:00:00,53.01
2017-11-08 16:00:00,52.29
2017-11-09 16:00:00,51.33
2017-11-10 16:00:00,54.04
2017-11-13 16:00:00,53.16
2017-11-14 16:00:00,53.55
2017-11-15 16:00:00,52.5
2017-11-16 16:00:00,52.9
2017-11-17 16:00:00,52.84
2017-11-20 16:00:00,53.52
2017-11-21 16:00:00,54.01
2017-11-22 16:00:00,53.73
2017-11-24 13:00:00,54.24
2017-11-27 16:00:00,53.54
2017-11-28 16:00:00,52.68
2017-11-29 16:00:00,49.11
2017-11-30 16:00:00,50.18
2017-12-01 16:00:00,49.42
2017-12-04 16:00:00,46.67
2017-12-05 16:00:00,46.94
2017-12-06 16:00:00,47.32
2017-12-07 16:00:00,48
2017-12-08 16:00:00,47.87
2017-12-11 16:00:00,48.67
2017-12-12 16:00:00,47.71
2017-12-13 16:00:00,46.55
2017-12-14 16:00:00,46.62
2017-12-15 16:00:00,47.89
2017-12-18 16:00:00,49.48
2017-12-19 16:00:00,49.03
2017-12-20 16:00:00,49.2
2017-12-21 16:00:00,48.97
2017-12-22 16:00:00,48.82
2017-12-26 16:00:00,49.36
2017-12-27 16:00:00,49.29
2017-12-28 16:00:00,49.35
2017-12-29 16:00:00,48.38
2018-01-02 16:00:00,49.84
2018-01-03 16:00:00,53.12
2018-01-04 16:00:00,53.4
2018-01-05 16:00:00,53.85
2018-01-08 16:00:00,55.5
2018-01-09 16:00:00,55.49
2018-01-10 16:00:00,55.92
2018-01-11 16:00:00,56.02
2018-01-12 16:00:00,55.75
2018-01-16 16:00:00,55.03
2018-01-17 16:00:00,56.18
2018-01-18 16:00:00,56.11
2018-01-19 16:00:00,57.53
2018-01-22 16:00:00,58.42
2018-01-23 16:00:00,59.73
2018-01-24 16:00:00,58.95
2018-01-25 16:00:00,59.09
2018-01-26 16:00:00,60.83
2018-01-29 16:00:00,61.71
2018-01-30 16:00:00,60.68
2018-01-31 16:00:00,61.45
2018-02-01 16:00:00,60.13
2018-02-02 16:00:00,58.38
2018-02-05 16:00:00,53.43
2018-02-06 16:00:00,56.4
2018-02-07 16:00:00,57.2
2018-02-08 16:00:00,54.38
2018-02-09 16:00:00,58.02
2018-02-12 16:00:00,57.01
2018-02-13 16:00:00,58.16
2018-02-14 16:00:00,60.36
2018-02-15 16:00:00,61.63
2018-02-16 16:00:00,60.96
2018-02-20 16:00:00,62.27
2018-02-21 16:00:00,60.38
2018-02-22 16:00:00,60.54
2018-02-23 16:00:00,61.48
2018-02-26 16:00:00,61.65
2018-02-27 16:00:00,61.52
2018-02-28 16:00:00,60.5
2018-03-01 16:00:00,58.05
2018-03-02 16:00:00,59.14
2018-03-05 16:00:00,58.91
2018-03-06 16:00:00,60.54
2018-03-07 16:00:00,60.46
2018-03-08 16:00:00,60.3
2018-03-09 16:00:00,61.33
2018-03-12 16:00:00,62.44
2018-03-13 16:00:00,61.93
2018-03-14 16:00:00,62.19
2018-03-15 16:00:00,62.34
2018-03-16 16:00:00,62.62
2018-03-19 16:00:00,60.25
2018-03-20 16:00:00,62.4
2018-03-21 16:00:00,62.14
2018-03-22 16:00:00,60.46
2018-03-23 16:00:00,58.24
2018-03-26 16:00:00,61.12
2018-03-27 16:00:00,56.38
2018-03-28 16:00:00,55.34
2018-03-29 16:00:00,57.9
2018-04-02 16:00:00,55.26
2018-04-03 16:00:00,56.34
2018-04-04 16:00:00,56.56
2018-04-05 16:00:00,55.35
2018-04-06 16:00:00,53.56
2018-04-09 16:00:00,53.85
2018-04-10 16:00:00,56.98
